Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/SWATCH-WW-POWDER-BRONZER-NEW-DAWN.png?v=1767662770,24,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ARM-SWATCHES-WW-POWDER-BRONZER.jpg?v=1771633423,25,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/STYLIZED-WW-POWDER-BRONZER-SWATCH.jpg?v=1767662976,26,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CANDIDS-WW-POWDER-BRONZER.jpg?v=1767662976,27,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/APPLICATION-MAP-WW-POWDER-BRONZER-LIGHT.jpg?v=1771633423,28,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/APPLICATION-MAP-WW-POWDER-BRONZER-DEEP.jpg?v=1771633423,29,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/STYLIZED-WW-POWDER-BRONZER-COLLECTION-SWATCHES.jpg?v=1771633423,30,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ECOMM-WW-POWDER-BRONZER-CLOSED.jpg?v=1767662976,31,,,,,,,,,,,
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,Sun Blaze,,,,,FGPSP60003F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122908965,,,,,,,,g,,,,,active
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,Warmed Up,,,,,FGPSP60004F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122908972,,,,,,,,g,,,,,active
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,Sunny Spirits,,,,,FGPSP60005F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122908989,,,,,,,,g,,,,,active
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,Radiate Warmth,,,,,FGPSP60006F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122908996,,,,,,,,g,,,,,active
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,Bronze Bliss,,,,,FGPSP60007F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122909009,,,,,,,,g,,,,,active
warm-wishes-soft-matte-powder-bronzer,,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW44260814 BCX0""><span class=""NormalTextRun SCXW44260814 BCX0"">An ultra-smooth bronzing powder with a blurred matte finish that gives skin a natural sunlit warmth all day long. </span></span><span class=""EOP SCXW44260814 BCX0"" data-ccp-props='{""201341983"":0,""335559740"":240}'> </span></p>",Rare Beauty,,Bronzer,non-returnable,TRUE,Shade,New Dawn,,,,,FGPSP60013F1,0,,0,deny,manual,30.00,,TRUE,TRUE,840122909344,,,,,,,,g,,,,,active
angled-powder-brush,Angled Powder Brush,"<p><meta charset=""utf-8""><span data-contrast=""auto"" lang=""EN-GB"" class=""TextRun SCXW261669708 BCX0""><span class=""NormalTextRun SCXW261669708 BCX0"">A multiuse powder brush with soft, synthetic bristles and a uniquely angled shape—perfect for seamlessly blending bronzer, blush, setting powder, and more. </span></span><span class=""EOP SCXW261669708 BCX0"" data-ccp-props=""{}""> </span></p>",Rare Beauty,,Brushes,non-returnable,TRUE,Title,Default Title,,,,,FGPSP60016F1,5,,0,deny,manual,30.00,,TRUE,TRUE,840122909825,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ECOMM-BRONZER-BRUSH-01.jpg?v=1767763081,1,,,,,,g,,,,,active
angled-powder-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CAMPAIGN-SELENA-WW-POWDER-BRONZER-WARMED-UP-APPLICATION.jpg?v=1771633423,2,,,,,,,,,,,
angled-powder-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/STYLIZED-BRONZER-BRUSH.jpg?v=1768053745,3,,,,,,,,,,,
angled-powder-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ECOMM-BRONZER-BRUSH-02.jpg?v=1771633423,4,,,,,,,,,,,
angled-powder-brush,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CANDID-BRONZER-BRUSH-APPLICATION.jpg?v=1768053745,5,,,,,,,,,,,
perfect-strokes-matte-liquid-liner-brown,Perfect Strokes Matte Liquid Liner - Brown,"<p><meta charset=""utf-8""><span>An easy-glide, waterproof liquid eyeliner that lays down the perfect rich, matte brown color with expert precision every time.</span></p>",Rare Beauty,,Eyeliner,non-returnable,TRUE,Title,Default Title,,,,,FGPSP60001F1,0,,0,deny,manual,22.00,,TRUE,TRUE,840122908927,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ECOMM-PS-MATTE-LIQUID-LINER-BROWN.jpg?v=1771898582,1,,,,,,g,,,,,active
perfect-strokes-matte-liquid-liner-brown,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CAMPAIGN-MODEL-PS-MATTE-LIQUID-LINER-BROWN.jpg?v=1771898582,2,,,,,,,,,,,
perfect-strokes-matte-liquid-liner-brown,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CANDID-APPLICATION-PS-MATTE-LIQUID-LINER-BROWN-04.jpg?v=1771898582,3,,,,,,,,,,,
perfect-strokes-matte-liquid-liner-brown,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/CANDID-APPLICATION-PS-MATTE-LIQUID-LINER-BROWN-02.jpg?v=1771898582,4,,,,,,,,,,,
perfect-strokes-matte-liquid-liner-brown,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/SWATCH-PS-MATTE-LIQUID-LINER-BROWN.png?v=1771898582,5,,,,,,,,,,,
perfect-strokes-matte-liquid-liner-brown,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0314/1143/7703/files/ECOMM-PS-MATTE-LIQUID-LINER-BROWN-V1.jpg?v=1771898582,6,,,,,,,,,,,
